Story Name,Sentence ID,Sentence,Annotator 1,Annotator 2,Annotator 3
গোলাপী মুক্তা রহস্য,790,আঙ্কল উইল সিং।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,791,আসুন আঙ্কল—গদিপর বসুন।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,792,সোফায় বসে কি গান হয়?,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,793,"গেট আপ, গেট আপ!",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,794,না গাইবেন ত বড় মুশকিল হবে।’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,795,‘আপনি বার বার ওঁকে নিয়ে এমন তামাসা করেন কেন বলুন ত?’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,796,বেশ রেগে গিয়েই বলল ফেলুদা।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,797,‘উনি আপনার কী ক্ষতি করেছেন?’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,798,‘নাথিং।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,799,দ্যাট ইজ হোয়াই আই লাইক হিম।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,800,উঠুন আঙ্কল।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,801,"উঠুন, উঠুন!’",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,802,নিরুপায় হয়ে লালমোহনবাবু সোফা ছেড়ে উঠে গদিতে বসলেন।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,803,‘ভেরি গুড।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,804,নাউ সিং।’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,805,আর কোনোই রাস্তা নেই।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,806,তাই ভদ্রলোক সত্যিই গান ধরলেন।,Character Introduction,Character Introduction,Character Introduction
গোলাপী মুক্তা রহস্য,807,‘আলোকের এই ঝর্ণাধারায় ধুইয়ে দাও।’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,808,মগনলাল তাকিয়ায় শরীরটাকে এলিয়ে দিয়ে পাশে রাখা ক্যাশবাক্সের উপর তাল ঠুকে তারিফ করতে লাগলেন।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,809,এই অদ্ভুত গানের তারিফ হতে পারে এ আমি স্বপ্নেও ভাবিনি।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,810,প্রায় পাঁচ মিনিট একটানা গেয়ে লালমোহনবাবু আর পারলেন না।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,811,"বললেন, ‘বাকিটা জানি না।’",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,812,"‘দ্যাট ইজ এনাফ,’ বললেন মগনলাল।",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,813,‘এবার সোফায় গিয়ে বসুন।’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,814,"লালমোহনবাবু সোফায় বসতেই ঘরে লোকের প্রবেশ হল—সেই পালোয়ান চাকর, আর একজন পুরু চশমাপরা বুড়ো।",Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,815,"‘আইয়ে সুন্দরলালজী,’ বললেন মগনলাল।",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,816,‘আপনি এত বুঢ্‌ঢা হুয়ে গেছেন এই ক’বছরে তা ভাবতে পারিনি।,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,817,একটা কাজের জন্য আপনাকে ডেকে পাঠিয়েছি।’,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,818,সুন্দরলাল গদিতে বসলেন।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,819,মগনলাল তাঁর ক্যাশবাক্স খুলে তার থেকে ভেলভেটের বাক্সটা বার করলেন।,Narration / Observation,Narration / Observation,Narration / Observation
গোলাপী মুক্তা রহস্য,820,"তারপর বাক্স থেকে মোতিটা বার করে সুন্দরলালকে প্রশ্ন করলেন, ‘গুলাবী মোতি হয় সেটা আপনি জানেন?’",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,821,‘গুলাবী মোতি?’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,822,‘হা।’,Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,823,"‘সেরকম ত শুনেছি, কিন্তু চোখে দেখিনি।’",Dialogue,Dialogue,Dialogue
গোলাপী মুক্তা রহস্য,824,‘আপনি পঞ্চাশ বছর হল দোকান চালাচ্ছেন আর গুলাবী মোতি চোখে দেখেননি?,Dialogue,Dialogue,Dialogue
